ID;Monat_Jahr;Abfallfraktion;Unterkategorie;Entsorgungsart;Abfuhrgebiet;Annahmestelle;Deponie Anlieferung;Gewicht in kg;Gewicht in t
5266;2023-02;Sonderabfall;Laugen;Annahmestelle;;Apotheken / Drogerien;;13.0;0.013
5268;2023-02;Sonderabfall;Pestizide;Annahmestelle;;Apotheken / Drogerien;;13.0;0.013
5270;2023-02;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;31.0;0.031
5279;2023-03;Kehricht;;;;;;1378210.0;1378.21
5288;2023-03;Karton;;Strassensammlung;;;;4300.0;4.3
5300;2023-03;Karton;;Strassensammlung;;;;2540.0;2.54
5308;2023-03;Karton;;Strassensammlung;;;;4200.0;4.2
5328;2023-03;Karton;;Annahmestelle;;RE Ost;;2130.0;2.13
5333;2023-03;Karton;;Annahmestelle;;RE Ost;;2170.0;2.17
5336;2023-03;Papier;;Annahmestelle;;RE Ost;;9050.0;9.05
5344;2023-03;Karton;;Annahmestelle;;RE Ost;;2520.0;2.52
5345;2023-03;Karton;;Annahmestelle;;RE West;;3540.0;3.54
5348;2023-03;Karton;;Annahmestelle;;RE West;;3880.0;3.88
5360;2023-03;Sonderabfall;Farben mit Lömi;Annahmestelle;;Apotheken / Drogerien;;38.0;0.038
5361;2023-03;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;4.0;0.004
5367;2023-04;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;1910.0;1.91
5383;2023-04;Altmetall;;Strassensammlung;;;;710.0;0.71
5385;2023-04;Altmetall;;Strassensammlung;;;;1200.0;1.2
5388;2023-04;Altmetall;;Strassensammlung;;;;1490.0;1.49
5395;2023-04;Altmetall;;Strassensammlung;;;;1860.0;1.86
5396;2023-04;Altmetall;;Strassensammlung;;;;1700.0;1.7
5399;2023-04;Altmetall;;Strassensammlung;;;;1180.0;1.18
5403;2023-04;Altmetall;;Strassensammlung;;;;790.0;0.79
5404;2023-04;Altmetall;;Strassensammlung;;;;1170.0;1.17
5408;2023-04;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;388.0;0.388
5409;2023-04;Sonderabfall;Spraydosen;Annahmestelle;;Apotheken / Drogerien;;13.0;0.013
5419;2023-04;Karton;;Strassensammlung;;;;3930.0;3.93
5422;2023-04;Papier;;Strassensammlung;;;;3430.0;3.43
5423;2023-04;Karton;;Strassensammlung;;;;3480.0;3.48
5425;2023-04;Papier;;Strassensammlung;;;;7450.0;7.45
5438;2023-04;Karton;;Strassensammlung;;;;3620.0;3.62
5444;2023-04;Papier;;Strassensammlung;;;;8460.0;8.46
5448;2023-04;Papier;;Strassensammlung;;;;5050.0;5.05
5449;2023-04;Papier;;Strassensammlung;;;;5740.0;5.74
5456;2023-04;Karton;;Annahmestelle;;RE Ost;;3000.0;3.0
5459;2023-04;Papier;;Annahmestelle;;RE Ost;;12170.0;12.17
5475;2023-05;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;3865.0;3.865
5488;2023-05;Papier;;Strassensammlung;;;;3070.0;3.07
5502;2023-05;Papier;;Strassensammlung;;;;6350.0;6.35
5503;2023-05;Papier;;Strassensammlung;;;;7910.0;7.91
5512;2023-05;Karton;;Strassensammlung;;;;3000.0;3.0
5514;2023-05;Karton;;Strassensammlung;;;;5000.0;5.0
5516;2023-05;Papier;;Strassensammlung;;;;8190.0;8.19
5521;2023-05;Papier;;Strassensammlung;;;;5840.0;5.84
5526;2023-05;Karton;;Strassensammlung;;;;4770.0;4.77
5533;2023-05;Karton;;Annahmestelle;;RE Ost;;4130.0;4.13
5536;2023-05;Karton;;Annahmestelle;;RE Ost;;4150.0;4.15
5537;2023-05;Karton;;Annahmestelle;;RE Ost;;2850.0;2.85
5547;2023-05;Karton;;Annahmestelle;;RE West;;4460.0;4.46
5549;2023-05;Papier;;Annahmestelle;;RE West;;11770.0;11.77
5552;2023-05;Papier;;Annahmestelle;;RE West;;13250.0;13.25
5553;2023-05;Karton;;Annahmestelle;;RE West;;3280.0;3.28
5554;2023-05;Altmetall;;Annahmestelle;;Werkhof Waldau;;4240.0;4.24
5555;2023-05;Sonderabfall;Altmedikamente;Annahmestelle;;Apotheken / Drogerien;;362.0;0.362
5559;2023-05;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;3.0;0.003
5;2015-05;Kehricht;;;;;;1401970.0;1401.97
10;2015-10;Kehricht;;;;;;1360910.0;1360.91
18;2016-06;Kehricht;;;;;;1494690.0;1494.69
24;2016-12;Kehricht;;;;;;1442570.0;1442.57
26;2017-02;Kehricht;;;;;;1294330.0;1294.33
31;2017-07;Kehricht;;;;;;1270800.0;1270.8
37;2018-01;Kehricht;;;;;;1484150.0;1484.15
40;2018-04;Kehricht;;;;;;1383980.0;1383.98
46;2018-10;Kehricht;;;;;;1370030.0;1370.03
48;2018-12;Kehricht;;;;;;1300030.0;1300.03
49;2019-01;Kehricht;;;;;;1404380.0;1404.38
50;2019-02;Kehricht;;;;;;1217250.0;1217.25
60;2019-12;Kehricht;;;;;;1302990.0;1302.99
64;2020-04;Kehricht;;;;;;1298690.0;1298.69
73;2021-01;Kehricht;;;;;;1203860.0;1203.86
74;2021-02;Kehricht;;;;;;1213050.0;1213.05
79;2021-07;Kehricht;;;;;;1322430.0;1322.43
85;2017-01;Grüngut;;Strassensammlung;;;;12490.0;12.49
92;2017-08;Grüngut;;Strassensammlung;;;;102360.0;102.36
101;2018-05;Grüngut;;Strassensammlung;;;;134060.0;134.06
110;2019-02;Grüngut;;Strassensammlung;;;;79900.0;79.9
112;2019-04;Grüngut;;Strassensammlung;;;;103260.0;103.26
115;2019-07;Grüngut;;Strassensammlung;;;;144770.0;144.77
116;2019-08;Grüngut;;Strassensammlung;;;;155990.0;155.99
124;2020-04;Grüngut;;Strassensammlung;;;;184180.0;184.18
127;2020-07;Grüngut;;Strassensammlung;;;;197160.0;197.16
129;2020-09;Grüngut;;Strassensammlung;;;;174640.0;174.64
130;2020-10;Grüngut;;Strassensammlung;;;;196030.0;196.03
131;2020-11;Grüngut;;Strassensammlung;;;;179700.0;179.7
137;2021-05;Grüngut;;Strassensammlung;;;;169130.0;169.13
145;2017-01;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;0.0;0.0
155;2017-11;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;4030.0000000000005;4.03
156;2017-12;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;0.0;0.0
159;2018-03;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;0.0;0.0
163;2018-07;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;2540.0;2.54
165;2018-09;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;5740.0;5.74
168;2018-12;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;0.0;0.0
179;2019-11;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;5920.0;5.92
182;2020-02;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;1980.0;1.98
189;2020-09;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;5280.0;5.28
191;2020-11;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;12970.0;12.97
193;2021-01;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;0.0;0.0
200;2021-08;Grüngut;;Annahmestelle;;Deponie Tüfentobel;Privatanlieferer;3650.0;3.65
207;2015-01;Papier;;Strassensammlung;F;;;12330.0;12.33
211;2015-01;Papier;;Strassensammlung;B;;;12160.0;12.16
215;2015-01;Karton;;Strassensammlung;L;;;16650.0;16.65
216;2015-01;Karton;;Strassensammlung;I;;;6500.0;6.5
221;2015-01;Karton;;Strassensammlung;K;;;5450.0;5.45
223;2015-01;Papier;;Strassensammlung;E;;;33900.0;33.9
235;2015-02;Papier;;Strassensammlung;G;;;7910.0;7.91
238;2015-02;Papier;;Strassensammlung;I;;;8820.0;8.82
242;2015-02;Papier;;Strassensammlung;D;;;8420.0;8.42
243;2015-02;Papier;;Strassensammlung;K;;;9120.0;9.12
253;2015-03;Papier;;Strassensammlung;D;;;11640.0;11.64
256;2015-03;Karton;;Strassensammlung;E;;;10090.0;10.09
258;2015-03;Karton;;Strassensammlung;C;;;4710.0;4.71
262;2015-03;Karton;;Strassensammlung;F;;;9520.0;9.52
265;2015-03;Karton;;Strassensammlung;K;;;5110.0;5.11
273;2015-03;Papier;;Strassensammlung;F;;;33580.0;33.58
275;2015-04;Papier;;Strassensammlung;D;;;20740.0;20.74
281;2015-04;Karton;;Strassensammlung;L;;;16100.0;16.1
282;2015-04;Papier;;Strassensammlung;I;;;6670.0;6.67
288;2015-04;Papier;;Strassensammlung;B;;;9740.0;9.74
294;2015-04;Papier;;Strassensammlung;A;;;8760.0;8.76
297;2015-04;Papier;;Strassensammlung;D;;;11980.0;11.98
309;2015-05;Karton;;Strassensammlung;K;;;5130.0;5.13
313;2015-05;Papier;;Strassensammlung;C;;;13260.0;13.26
319;2015-05;Papier;;Strassensammlung;D;;;17900.0;17.9
320;2015-05;Papier;;Strassensammlung;K;;;19760.0;19.76
325;2015-06;Karton;;Strassensammlung;L;;;14480.0;14.48
327;2015-06;Papier;;Strassensammlung;A;;;7050.0;7.05
329;2015-06;Papier;;Strassensammlung;H;;;10110.0;10.11
336;2015-06;Papier;;Strassensammlung;L;;;22030.0;22.03
342;2015-06;Papier;;Strassensammlung;K;;;9530.0;9.53
343;2015-06;Papier;;Strassensammlung;B;;;11710.0;11.71
348;2015-07;Karton;;Strassensammlung;I;;;5340.0;5.34
355;2015-07;Papier;;Strassensammlung;E;;;29700.0;29.7
360;2015-07;Papier;;Strassensammlung;A;;;12490.0;12.49
369;2015-07;Karton;;Strassensammlung;L;;;12600.0;12.6
378;2015-08;Papier;;Strassensammlung;G;;;6760.0;6.76
384;2015-08;Papier;;Strassensammlung;H;;;8410.0;8.41
385;2015-08;Papier;;Strassensammlung;D;;;9250.0;9.25
388;2015-08;Karton;;Strassensammlung;E;;;8880.0;8.88
389;2015-08;Karton;;Strassensammlung;G;;;7070.0;7.07
392;2015-08;Karton;;Strassensammlung;I;;;4990.0;4.99
393;2015-08;Karton;;Strassensammlung;A;;;3850.0;3.85
394;2015-08;Karton;;Strassensammlung;F;;;8510.0;8.51
395;2015-09;Karton;;Strassensammlung;H;;;5220.0;5.22
397;2015-09;Karton;;Strassensammlung;K;;;5260.0;5.26
400;2015-09;Papier;;Strassensammlung;G;;;18810.0;18.81
401;2015-09;Papier;;Strassensammlung;C;;;13580.0;13.58
408;2015-09;Papier;;Strassensammlung;K;;;20510.0;20.51
409;2015-09;Papier;;Strassensammlung;B;;;19570.0;19.57
411;2015-09;Papier;;Strassensammlung;G;;;8140.0;8.14
413;2015-09;Karton;;Strassensammlung;L;;;15710.0;15.71
420;2015-10;Papier;;Strassensammlung;B;;;10920.0;10.92
425;2015-10;Papier;;Strassensammlung;I;;;8040.0;8.04
426;2015-10;Papier;;Strassensammlung;A;;;8580.0;8.58
434;2015-10;Karton;;Strassensammlung;C;;;4810.0;4.81
437;2015-10;Karton;;Strassensammlung;A;;;4860.0;4.86
444;2015-11;Papier;;Strassensammlung;G;;;15390.0;15.39
445;2015-11;Papier;;Strassensammlung;C;;;18490.0;18.49
449;2015-11;Papier;;Strassensammlung;F;;;32530.0;32.53
454;2015-11;Papier;;Strassensammlung;E;;;20480.0;20.48
460;2015-11;Papier;;Strassensammlung;F;;;13000.0;13.0
463;2015-11;Papier;;Strassensammlung;K;;;8640.0;8.64
466;2015-12;Papier;;Strassensammlung;G;;;8170.0;8.17
469;2015-12;Papier;;Strassensammlung;I;;;9690.0;9.69
474;2015-12;Papier;;Strassensammlung;K;;;12480.0;12.48
476;2015-12;Karton;;Strassensammlung;E;;;13120.0;13.12
479;2015-12;Karton;;Strassensammlung;L;;;19440.0;19.44
480;2015-12;Karton;;Strassensammlung;I;;;6360.0;6.36
485;2015-12;Karton;;Strassensammlung;K;;;5190.0;5.19
489;2015-12;Papier;;Strassensammlung;C;;;12600.0;12.6
497;2016-01;Papier;;Strassensammlung;B;;;16470.0;16.47
498;2016-01;Papier;;Strassensammlung;E;;;18430.0;18.43
501;2016-01;Karton;;Strassensammlung;L;;;16300.0;16.3
504;2016-01;Papier;;Strassensammlung;F;;;10170.0;10.17
510;2016-01;Papier;;Strassensammlung;G;;;6990.0;6.99
513;2016-01;Papier;;Strassensammlung;I;;;7230.0;7.23
516;2016-02;Papier;;Strassensammlung;H;;;9100.0;9.1
518;2016-02;Papier;;Strassensammlung;K;;;9040.0;9.04
519;2016-02;Papier;;Strassensammlung;B;;;10740.0;10.74
521;2016-02;Karton;;Strassensammlung;G;;;8440.0;8.44
535;2016-02;Papier;;Strassensammlung;I;;;14560.0;14.56
537;2016-02;Papier;;Strassensammlung;F;;;28880.0;28.88
546;2016-03;Papier;;Strassensammlung;I;;;8630.0;8.63
555;2016-03;Papier;;Strassensammlung;C;;;10180.0;10.18
557;2016-03;Papier;;Strassensammlung;I;;;9610.0;9.61
559;2016-03;Papier;;Strassensammlung;F;;;15580.0;15.58
573;2016-04;Karton;;Strassensammlung;K;;;4810.0;4.81
575;2016-04;Papier;;Strassensammlung;E;;;35130.0;35.13
576;2016-04;Papier;;Strassensammlung;G;;;11690.0;11.69
584;2016-04;Papier;;Strassensammlung;K;;;18210.0;18.21
586;2016-05;Papier;;Strassensammlung;E;;;16470.0;16.47
587;2016-05;Papier;;Strassensammlung;G;;;7360.0;7.36
599;2016-05;Papier;;Strassensammlung;C;;;6870.0;6.87
615;2016-06;Karton;;Strassensammlung;H;;;4160.0;4.16
629;2016-06;Papier;;Strassensammlung;B;;;17420.0;17.42
631;2016-06;Papier;;Strassensammlung;G;;;7320.0;7.32
635;2016-07;Papier;;Strassensammlung;A;;;6450.0;6.45
640;2016-07;Papier;;Strassensammlung;B;;;9450.0;9.45
643;2016-07;Karton;;Strassensammlung;C;;;3850.0;3.85
662;2016-08;Papier;;Strassensammlung;B;;;12910.0;12.91
666;2016-08;Papier;;Strassensammlung;L;;;15400.0;15.4
681;2016-08;Karton;;Strassensammlung;H;;;3180.0;3.18
712;2016-10;Karton;;Strassensammlung;A;;;3510.0;3.51
719;2016-10;Papier;;Strassensammlung;G;;;10000.0;10.0
722;2016-10;Papier;;Strassensammlung;I;;;14670.0;14.67
727;2016-10;Papier;;Strassensammlung;K;;;18530.0;18.53
733;2016-11;Papier;;Strassensammlung;I;;;8050.0;8.05
734;2016-11;Papier;;Strassensammlung;A;;;9530.0;9.53
735;2016-11;Papier;;Strassensammlung;F;;;14490.0;14.49
741;2016-11;Karton;;Strassensammlung;G;;;5330.0;5.33
745;2016-11;Karton;;Strassensammlung;A;;;4030.0;4.03
746;2016-11;Karton;;Strassensammlung;F;;;8310.0;8.31
750;2016-11;Karton;;Strassensammlung;B;;;7320.0;7.32
751;2016-11;Papier;;Strassensammlung;E;;;36390.0;36.39
754;2016-11;Papier;;Strassensammlung;L;;;23610.0;23.61
755;2016-12;Papier;;Strassensammlung;I;;;17250.0;17.25
756;2016-12;Papier;;Strassensammlung;A;;;16690.0;16.69
759;2016-12;Papier;;Strassensammlung;D;;;19940.0;19.94
763;2016-12;Papier;;Strassensammlung;G;;;6920.0;6.92
769;2016-12;Papier;;Strassensammlung;H;;;7040.0;7.04
781;2017-01;Karton;;Strassensammlung;D;;;4010.0;4.01
789;2017-01;Papier;;Strassensammlung;A;;;13830.0;13.83
790;2017-01;Papier;;Strassensammlung;F;;;18330.0;18.33
803;2017-02;Papier;;Strassensammlung;D;;;6600.0;6.6
809;2017-02;Karton;;Strassensammlung;L;;;15220.0;15.22
810;2017-02;Karton;;Strassensammlung;I;;;4910.0;4.91
811;2017-02;Karton;;Strassensammlung;A;;;4190.0;4.19
817;2017-02;Papier;;Strassensammlung;E;;;31880.0;31.88
818;2017-02;Papier;;Strassensammlung;G;;;12840.0;12.84
822;2017-02;Papier;;Strassensammlung;A;;;13960.0;13.96
826;2017-03;Papier;;Strassensammlung;K;;;16790.0;16.79
827;2017-03;Papier;;Strassensammlung;B;;;18690.0;18.69
830;2017-03;Papier;;Strassensammlung;C;;;6780.0;6.78
832;2017-03;Papier;;Strassensammlung;I;;;6490.0;6.49
835;2017-03;Papier;;Strassensammlung;H;;;8580.0;8.58
839;2017-03;Karton;;Strassensammlung;E;;;9920.0;9.92
841;2017-03;Karton;;Strassensammlung;C;;;4680.0;4.68
852;2017-04;Papier;;Strassensammlung;C;;;13330.0;13.33
866;2017-04;Papier;;Strassensammlung;A;;;5220.0;5.22
868;2017-04;Papier;;Strassensammlung;H;;;6720.0;6.72
874;2017-05;Karton;;Strassensammlung;C;;;3720.0;3.72
875;2017-05;Karton;;Strassensammlung;L;;;15130.0;15.13
884;2017-05;Papier;;Strassensammlung;G;;;13830.0;13.83
887;2017-05;Papier;;Strassensammlung;I;;;15740.0;15.74
888;2017-05;Papier;;Strassensammlung;A;;;14760.0;14.76
889;2017-05;Papier;;Strassensammlung;F;;;24200.0;24.2
899;2017-06;Papier;;Strassensammlung;A;;;6640.0;6.64
901;2017-06;Papier;;Strassensammlung;H;;;5230.0;5.23
902;2017-06;Papier;;Strassensammlung;D;;;6620.0;6.62
917;2017-06;Papier;;Strassensammlung;G;;;11050.0;11.05
927;2017-07;Papier;;Strassensammlung;E;;;15800.0;15.8
930;2017-07;Papier;;Strassensammlung;L;;;15250.0;15.25
932;2017-07;Papier;;Strassensammlung;A;;;6540.0;6.54
934;2017-07;Papier;;Strassensammlung;H;;;5800.0;5.8
935;2017-07;Papier;;Strassensammlung;D;;;5980.0;5.98
943;2017-07;Karton;;Strassensammlung;A;;;3120.0;3.12
954;2017-08;Papier;;Strassensammlung;A;;;9190.0;9.19
955;2017-08;Papier;;Strassensammlung;F;;;19390.0;19.39
959;2017-08;Papier;;Strassensammlung;B;;;14360.0;14.36
966;2017-08;Papier;;Strassensammlung;F;;;11020.0;11.02
970;2017-09;Papier;;Strassensammlung;B;;;7020.0;7.02
971;2017-09;Karton;;Strassensammlung;E;;;9470.0;9.47
974;2017-09;Papier;;Strassensammlung;L;;;24220.0;24.22
975;2017-09;Karton;;Strassensammlung;I;;;4140.0;4.14
978;2017-09;Karton;;Strassensammlung;H;;;3360.0;3.36
982;2017-09;Papier;;Strassensammlung;E;;;32680.0;32.68
986;2017-09;Papier;;Strassensammlung;I;;;13840.0;13.84
991;2017-09;Papier;;Strassensammlung;K;;;16510.0;16.51
996;2017-10;Papier;;Strassensammlung;L;;;19230.0;19.23
998;2017-10;Papier;;Strassensammlung;A;;;7590.0;7.59
1005;2017-10;Karton;;Strassensammlung;G;;;3370.0;3.37
1008;2017-10;Karton;;Strassensammlung;I;;;4130.0;4.13
1012;2017-10;Karton;;Strassensammlung;D;;;4190.0;4.19
1016;2017-10;Papier;;Strassensammlung;G;;;12370.0;12.37
1026;2017-11;Papier;;Strassensammlung;E;;;15980.0;15.98
1029;2017-11;Karton;;Strassensammlung;L;;;14820.0;14.82
1030;2017-11;Papier;;Strassensammlung;I;;;7980.0;7.98
1042;2017-12;Karton;;Strassensammlung;A;;;3250.0;3.25
1046;2017-12;Karton;;Strassensammlung;K;;;3620.0;3.62
1058;2017-12;Papier;;Strassensammlung;B;;;17240.0;17.24
1062;2017-12;Papier;;Strassensammlung;G;;;2800.0;2.8
1063;2017-12;Papier;;Strassensammlung;I;;;3500.0;3.5
1065;2018-01;Papier;;Strassensammlung;F;;;5560.0;5.56
1066;2018-01;Papier;;Strassensammlung;H;;;6050.0;6.05
1075;2018-01;Karton;;Strassensammlung;A;;;4170.0;4.17
1078;2018-01;Karton;;Strassensammlung;D;;;4540.0;4.54
1082;2018-01;Papier;;Strassensammlung;G;;;10630.0;10.63
1083;2018-01;Papier;;Strassensammlung;C;;;13640.0;13.64
1086;2018-01;Papier;;Strassensammlung;A;;;14750.0;14.75
1091;2018-02;Papier;;Strassensammlung;B;;;18140.0;18.14
1096;2018-02;Papier;;Strassensammlung;I;;;4800.0;4.8
1100;2018-02;Papier;;Strassensammlung;D;;;7310.0;7.31
1106;2018-02;Papier;;Strassensammlung;L;;;17620.0;17.62
1108;2018-02;Karton;;Strassensammlung;A;;;3310.0;3.31
1109;2018-02;Karton;;Strassensammlung;F;;;6780.0;6.78
1115;2018-03;Papier;;Strassensammlung;G;;;10940.0;10.94
1116;2018-03;Papier;;Strassensammlung;C;;;13360.0;13.36
1126;2018-03;Papier;;Strassensammlung;G;;;4220.0;4.22
1129;2018-03;Papier;;Strassensammlung;I;;;6270.0;6.27
1131;2018-03;Papier;;Strassensammlung;F;;;13150.0;13.15
1133;2018-03;Papier;;Strassensammlung;D;;;8060.0;8.06
1146;2018-04;Karton;;Strassensammlung;B;;;6450.0;6.45
1149;2018-04;Papier;;Strassensammlung;C;;;13370.0;13.37
1153;2018-04;Papier;;Strassensammlung;F;;;22100.0;22.1
1157;2018-04;Papier;;Strassensammlung;B;;;17670.0;17.67
1162;2018-05;Papier;;Strassensammlung;I;;;6690.0;6.69
1168;2018-05;Papier;;Strassensammlung;B;;;5870.0;5.87
1174;2018-05;Karton;;Strassensammlung;A;;;3530.0;3.53
1175;2018-05;Karton;;Strassensammlung;F;;;8310.0;8.31
1181;2018-05;Papier;;Strassensammlung;G;;;9880.0;9.88
1184;2018-05;Papier;;Strassensammlung;I;;;11630.0;11.63
1188;2018-06;Papier;;Strassensammlung;D;;;13380.0;13.38
1193;2018-06;Papier;;Strassensammlung;C;;;4870.0;4.87
1199;2018-06;Papier;;Strassensammlung;D;;;4810.0;4.81
1204;2018-06;Karton;;Strassensammlung;C;;;4040.0;4.04
1207;2018-06;Karton;;Strassensammlung;A;;;3740.0;3.74
1222;2018-07;Papier;;Strassensammlung;K;;;11100.0;11.1
1224;2018-07;Papier;;Strassensammlung;E;;;10240.0;10.24
1228;2018-07;Papier;;Strassensammlung;I;;;4250.0;4.25
1231;2018-07;Papier;;Strassensammlung;H;;;4920.0;4.92
1237;2018-08;Karton;;Strassensammlung;C;;;2690.0;2.69
1246;2018-08;Papier;;Strassensammlung;E;;;22100.0;22.1
1258;2018-09;Papier;;Strassensammlung;G;;;5570.0;5.57
1260;2018-09;Papier;;Strassensammlung;L;;;18260.0;18.26
1263;2018-09;Papier;;Strassensammlung;F;;;11330.0;11.33
1270;2018-09;Karton;;Strassensammlung;C;;;4170.0;4.17
1274;2018-09;Karton;;Strassensammlung;F;;;7420.0;7.42
1280;2018-10;Papier;;Strassensammlung;G;;;9030.0;9.03
1283;2018-10;Papier;;Strassensammlung;I;;;12800.0;12.8
1293;2018-10;Karton;;Strassensammlung;L;;;15050.0;15.05
1298;2018-10;Papier;;Strassensammlung;D;;;8080.0;8.08
1307;2018-11;Karton;;Strassensammlung;F;;;7460.0;7.46
1308;2018-11;Karton;;Strassensammlung;H;;;2770.0;2.77
1321;2018-11;Papier;;Strassensammlung;K;;;14250.0;14.25
1323;2018-11;Papier;;Strassensammlung;E;;;14480.0;14.48
1333;2018-12;Papier;;Strassensammlung;B;;;9780.0;9.78
1334;2018-12;Karton;;Strassensammlung;E;;;9720.0;9.72
1336;2018-12;Karton;;Strassensammlung;C;;;4230.0;4.23
1341;2018-12;Karton;;Strassensammlung;H;;;3110.0;3.11
1342;2018-12;Karton;;Strassensammlung;D;;;4210.0;4.21
1358;2019-01;Papier;;Strassensammlung;C;;;6010.0;6.01
1365;2019-01;Papier;;Strassensammlung;K;;;6970.0;6.97
1371;2019-01;Karton;;Strassensammlung;I;;;4790.0;4.79
1382;2019-02;Papier;;Strassensammlung;I;;;11780.0;11.78
1386;2019-02;Papier;;Strassensammlung;D;;;13000.0;13.0
1387;2019-02;Papier;;Strassensammlung;K;;;11080.0;11.08
1388;2019-02;Papier;;Strassensammlung;B;;;14130.0;14.13
1395;2019-02;Papier;;Strassensammlung;F;;;10910.0;10.91
1402;2019-03;Karton;;Strassensammlung;C;;;4170.0;4.17
1403;2019-03;Karton;;Strassensammlung;L;;;13960.0;13.96
1406;2019-03;Karton;;Strassensammlung;F;;;8140.0;8.14
1410;2019-03;Karton;;Strassensammlung;B;;;6800.0;6.8
1414;2019-03;Papier;;Strassensammlung;L;;;16920.0;16.92
1418;2019-03;Papier;;Strassensammlung;H;;;13170.0;13.17
1432;2019-04;Papier;;Strassensammlung;B;;;7040.0;7.04
1436;2019-04;Papier;;Strassensammlung;L;;;15280.0;15.28
1439;2019-04;Karton;;Strassensammlung;F;;;8140.0;8.14
1444;2019-04;Papier;;Strassensammlung;E;;;26490.0;26.49
1447;2019-05;Karton;;Strassensammlung;L;;;12350.0;12.35
1452;2019-05;Papier;;Strassensammlung;D;;;13540.0;13.54
1455;2019-05;Papier;;Strassensammlung;E;;;13910.0;13.91
1458;2019-05;Papier;;Strassensammlung;L;;;16300.0;16.3
1465;2019-05;Papier;;Strassensammlung;B;;;6910.0;6.91
1471;2019-05;Karton;;Strassensammlung;A;;;2920.0;2.92
1472;2019-06;Karton;;Strassensammlung;F;;;7180.0;7.18
1474;2019-06;Karton;;Strassensammlung;D;;;3890.0;3.89
1475;2019-06;Karton;;Strassensammlung;K;;;3190.0;3.19
1478;2019-06;Papier;;Strassensammlung;G;;;7290.0;7.29
1479;2019-06;Papier;;Strassensammlung;C;;;10570.0;10.57
1480;2019-06;Papier;;Strassensammlung;L;;;13530.0;13.53
1490;2019-06;Papier;;Strassensammlung;C;;;5630.0;5.63
1494;2019-07;Papier;;Strassensammlung;F;;;9640.0;9.64
1504;2019-07;Karton;;Strassensammlung;A;;;3390.0;3.39
1511;2019-07;Papier;;Strassensammlung;G;;;6550.0;6.55
1513;2019-07;Karton;;Strassensammlung;L;;;10550.0;10.55
1516;2019-07;Papier;;Strassensammlung;F;;;13100.0;13.1
1521;2019-08;Papier;;Strassensammlung;E;;;10020.0;10.02
1524;2019-08;Papier;;Strassensammlung;L;;;12090.0;12.09
1525;2019-08;Papier;;Strassensammlung;I;;;4090.0;4.09
1530;2019-08;Papier;;Strassensammlung;K;;;6210.0;6.21
1531;2019-08;Papier;;Strassensammlung;B;;;7690.0;7.69
1537;2019-08;Karton;;Strassensammlung;A;;;3320.0;3.32
1539;2019-08;Karton;;Strassensammlung;H;;;2850.0;2.85
1542;2019-08;Karton;;Strassensammlung;B;;;6180.0;6.18
1547;2019-09;Papier;;Strassensammlung;I;;;10790.0;10.79
1548;2019-09;Papier;;Strassensammlung;A;;;9080.0;9.08
1557;2019-09;Karton;;Strassensammlung;L;;;13330.0;13.33
1558;2019-09;Papier;;Strassensammlung;I;;;6260.0;6.26
1559;2019-09;Papier;;Strassensammlung;A;;;5950.0;5.95
1562;2019-09;Papier;;Strassensammlung;D;;;7320.0;7.32
1564;2019-09;Papier;;Strassensammlung;B;;;8030.0;8.03
1569;2019-10;Karton;;Strassensammlung;I;;;4040.0;4.04
1571;2019-10;Karton;;Strassensammlung;F;;;6180.0;6.18
1576;2019-10;Papier;;Strassensammlung;E;;;27170.0;27.17
1579;2019-10;Karton;;Strassensammlung;L;;;13090.0;13.09
1583;2019-10;Papier;;Strassensammlung;H;;;12720.0;12.72
1585;2019-10;Papier;;Strassensammlung;K;;;13490.0;13.49
1586;2019-10;Papier;;Strassensammlung;B;;;14370.0;14.37
1587;2019-10;Papier;;Strassensammlung;E;;;14880.0;14.88
1592;2019-10;Papier;;Strassensammlung;A;;;4240.0;4.24
1598;2019-11;Karton;;Strassensammlung;E;;;10160.0;10.16
1605;2019-11;Karton;;Strassensammlung;H;;;3540.0;3.54
